age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
31,1,1,no,1664,yes,no,0,158,1,182,1,1,no
51,1,0,no,14,yes,yes,0,233,2,329,1,0,no
50,1,2,no,221,yes,no,0,319,2,340,1,0,no
34,1,0,no,1217,yes,no,0,142,2,328,3,0,no
35,0,2,no,1422,yes,yes,0,28,7,272,3,2,no
43,2,1,no,266,yes,yes,0,79,1,152,1,0,no
35,0,2,no,122,no,no,0,49,5,328,5,0,no
36,1,1,no,-53,yes,no,0,9,5,322,8,2,no
42,1,2,no,72,yes,no,0,124,2,348,3,0,no
45,1,1,no,497,yes,no,0,72,1,321,2,0,no
31,0,2,no,635,yes,no,0,37,1,320,2,0,no
35,1,1,no,360,yes,no,1,24,1,152,3,0,no
30,0,2,no,63,yes,no,0,260,1,320,1,2,no
35,1,1,no,1345,yes,no,0,163,1,271,1,0,no
39,1,1,no,2299,yes,no,0,450,1,271,1,0,no
48,1,0,no,0,yes,no,0,90,2,259,1,0,no
35,2,2,no,262,yes,no,0,690,2,335,4,2,no
33,0,1,no,15341,no,no,0,335,1,334,3,0,no
42,1,1,no,0,yes,no,0,72,1,154,2,0,no
41,1,1,no,67,no,no,0,185,2,150,2,0,no
38,1,1,no,730,yes,no,0,19,5,328,8,2,no
34,1,1,no,-228,yes,no,0,187,3,332,3,2,no
25,0,0,no,147,yes,no,0,59,2,322,2,0,no
48,1,1,no,440,yes,no,0,611,1,312,1,0,no
46,1,2,no,189,yes,no,0,45,1,154,1,0,no
45,1,2,no,126,yes,no,0,92,1,342,1,0,no
32,1,0,no,0,yes,no,0,295,3,335,1,2,no
40,1,1,no,1386,yes,yes,0,396,3,151,4,2,no
31,1,0,no,2929,yes,no,0,237,3,150,3,0,no
34,1,2,no,4958,yes,no,0,11,5,152,2,0,no
39,1,1,no,18,yes,yes,0,155,1,154,2,0,no
34,0,1,no,13683,yes,no,0,92,3,321,3,0,no
27,0,1,no,619,yes,no,0,16,5,322,4,2,no
41,1,2,no,532,yes,no,0,414,2,285,1,0,no
41,1,1,no,1522,yes,yes,0,377,1,341,2,0,no
31,0,2,no,775,yes,no,0,207,1,308,2,0,no
34,1,1,no,856,yes,no,0,470,1,150,5,2,no
32,0,1,no,1819,yes,no,0,62,1,340,2,0,no
59,2,2,no,258,yes,no,0,33,1,173,1,1,no
32,0,2,no,4262,yes,no,0,246,1,152,1,0,no
24,1,1,no,0,yes,no,0,83,3,306,4,0,no
59,2,2,no,0,no,no,0,379,1,332,2,2,no
34,0,1,no,318,yes,no,0,40,1,150,2,0,no
54,1,1,no,303,yes,no,0,240,1,349,2,0,no
26,0,0,no,52,yes,no,0,271,1,300,2,1,no
32,0,2,no,1454,yes,no,0,190,1,335,1,2,no
38,1,1,no,-349,yes,no,0,111,2,328,5,0,no
34,0,1,no,1161,yes,no,0,17,5,334,1,0,no
43,1,1,no,1927,yes,no,0,149,1,152,1,0,no
34,1,1,no,965,yes,no,0,372,2,332,2,2,no
36,1,1,no,0,yes,yes,0,240,1,326,1,1,no
39,1,0,no,8637,yes,no,1,78,1,313,1,0,no
36,1,1,no,24,yes,no,0,88,1,154,2,0,no
44,1,1,no,508,yes,no,0,222,1,154,1,0,no
55,2,2,no,5253,yes,yes,0,378,1,287,19,0,no
31,1,2,no,491,yes,no,0,15,1,326,1,2,no
33,0,1,no,151,yes,no,0,104,3,236,6,0,no
41,1,0,no,1314,yes,no,0,159,1,326,1,0,no
60,1,1,no,1914,yes,no,0,65,1,287,3,0,no
37,1,1,no,184,yes,no,0,53,1,348,3,0,no
41,1,0,no,241,yes,no,0,170,1,150,1,0,no
59,1,2,no,287,yes,no,0,818,2,242,8,0,no
34,0,1,no,1352,yes,no,0,126,1,334,3,2,no
29,1,1,no,2378,yes,yes,0,239,1,276,6,0,no
36,1,0,no,4693,yes,no,0,15,6,152,21,2,no
32,1,2,no,3154,no,no,0,96,2,150,2,0,no
43,1,0,no,517,yes,no,0,138,2,263,7,0,no
35,1,2,no,2123,yes,no,0,54,1,273,3,0,no
55,2,1,no,462,yes,no,0,157,1,332,3,0,no
50,2,1,no,2015,yes,no,0,715,1,152,1,0,no
44,1,1,no,3060,yes,no,0,87,2,151,3,0,no
40,0,2,no,825,yes,no,0,38,1,335,1,2,no
37,1,1,no,2320,yes,no,0,59,3,342,1,2,no
40,0,2,no,283,yes,no,0,222,1,153,4,0,no
42,1,1,no,2717,yes,yes,0,181,2,270,2,0,no
43,1,1,no,314,yes,yes,0,247,3,339,2,0,no
37,2,2,no,43,yes,no,0,328,2,264,2,0,no
30,1,1,no,322,yes,no,0,190,2,326,1,2,no
32,1,0,no,2,yes,yes,0,180,3,284,1,0,no
32,1,1,no,3052,yes,yes,0,253,3,151,4,0,no
31,1,1,no,631,yes,no,0,211,2,152,2,0,no
33,1,1,no,35,yes,no,1,87,1,322,1,0,no
33,1,2,no,864,yes,no,0,170,1,235,19,0,no
28,0,2,no,387,yes,no,0,205,1,82,1,0,yes
43,1,1,no,85,yes,no,0,42,3,279,5,2,no
51,1,1,no,-237,yes,yes,0,379,3,320,2,2,no
33,1,2,no,10,yes,no,0,129,1,322,2,0,no
39,1,2,no,894,yes,no,0,491,1,326,1,2,no
33,0,2,no,437,yes,no,0,199,2,150,5,0,no
39,1,1,no,104,yes,no,0,116,2,332,6,0,no
31,0,1,no,648,yes,yes,0,153,1,347,1,0,no
31,0,0,no,181,yes,no,0,93,3,340,2,2,no
28,0,1,no,967,yes,no,0,174,1,334,1,0,no
34,2,2,no,471,no,no,0,247,1,332,4,0,no
37,0,2,no,2317,yes,no,0,114,1,152,2,0,no
54,2,1,no,1663,yes,no,1,41,1,150,9,2,no
29,0,2,no,2269,yes,no,0,53,1,346,1,0,no
43,1,1,no,3689,yes,no,0,165,1,321,1,0,no
30,1,0,no,262,yes,no,0,15,4,343,3,2,no
46,2,1,no,145,yes,no,0,113,2,270,5,0,no
32,1,1,no,3322,yes,no,0,380,1,74,4,0,no
32,0,1,no,299,yes,no,0,177,2,348,2,0,no
48,1,1,no,1060,yes,no,0,87,2,318,3,0,no
38,1,1,no,0,yes,yes,0,305,2,154,1,0,no
40,1,1,no,2843,yes,no,0,223,1,305,1,1,no
34,2,1,no,0,yes,yes,0,110,3,269,2,2,no
37,0,1,no,2235,yes,no,0,419,2,151,2,0,no
36,0,2,no,20,yes,no,0,766,2,150,3,2,no
30,1,1,no,239,yes,no,0,58,3,150,10,0,no
45,2,0,no,757,no,no,0,103,1,325,4,0,no
58,0,1,no,1430,yes,no,0,861,6,321,5,0,no
37,1,1,no,264,yes,yes,0,414,2,285,1,0,no
37,1,0,no,250,yes,no,0,239,3,347,1,0,no
33,0,1,no,187,yes,no,0,168,3,326,1,0,no
28,1,1,no,293,yes,no,0,230,1,329,3,0,no
43,1,1,no,5564,no,no,0,45,5,154,2,0,no
42,1,1,no,334,yes,no,0,18,5,335,9,2,no
46,1,1,no,0,yes,yes,0,239,2,259,2,0,no
38,1,1,no,1205,yes,no,0,45,4,153,1,0,no
33,1,1,no,328,yes,no,0,72,1,264,9,0,no
40,1,0,no,481,yes,no,0,228,3,347,1,0,no
30,0,1,no,8826,yes,no,0,90,3,151,3,2,no
48,1,1,no,-110,yes,no,0,97,2,321,2,2,no
34,1,1,no,745,yes,no,0,400,5,332,4,0,no
39,0,2,no,2357,yes,no,0,64,3,273,1,0,no
45,0,1,no,1757,yes,no,0,1010,3,326,1,2,no
33,1,1,no,4790,yes,no,0,137,1,272,2,0,no
34,1,2,no,1782,yes,no,0,17,6,25,7,2,no
37,0,2,no,72,yes,yes,0,885,5,150,7,0,yes
35,0,2,no,1011,yes,no,0,36,2,349,1,0,no
32,1,1,no,472,yes,no,0,58,2,342,2,0,no
40,0,0,no,1530,yes,no,0,8,3,315,1,0,no
58,2,1,no,739,yes,no,0,304,7,335,5,0,no
27,0,1,no,343,yes,no,0,282,2,320,1,2,no
48,0,1,no,3531,yes,no,0,81,2,287,6,0,no
36,1,1,no,421,yes,no,0,246,2,334,3,2,no
33,1,0,no,1002,yes,no,0,92,2,325,4,0,no
52,1,1,no,1440,yes,no,0,270,2,325,1,0,no
60,1,2,no,2194,yes,no,1,31,3,263,9,0,no
38,1,2,no,76,yes,no,0,167,2,287,3,0,no
39,0,2,no,2298,yes,yes,0,13,2,319,18,2,no
29,1,1,no,313,yes,no,0,172,2,343,3,2,no
46,1,0,no,588,yes,no,0,249,3,237,4,0,no
30,0,1,no,3313,yes,no,1,534,3,319,3,0,no
48,1,1,no,3287,yes,yes,0,242,2,307,1,0,no
37,0,1,no,442,yes,no,0,51,4,349,1,2,no
40,1,2,no,384,no,no,0,200,3,327,2,0,no
37,1,1,no,56,yes,no,0,46,2,285,1,0,no
40,0,2,no,759,yes,no,1,32,2,266,5,0,no
35,1,1,no,2762,yes,no,0,682,3,154,1,2,no
53,1,0,no,4793,yes,no,1,26,4,150,5,0,no
34,2,2,no,2279,yes,yes,0,138,2,150,4,2,no
55,1,1,no,499,yes,yes,0,124,4,150,1,2,no
32,1,2,no,281,yes,no,1,18,5,349,2,0,no
36,1,2,no,0,yes,no,0,142,3,150,3,0,no
35,0,1,no,414,yes,no,0,11,5,319,2,2,no
57,1,1,no,2087,yes,no,0,140,4,343,1,0,no
37,1,1,no,504,yes,no,0,87,2,347,2,0,no
41,1,2,no,8902,yes,no,0,16,3,249,5,0,no
43,1,1,no,2374,no,no,0,316,2,264,2,0,no
27,0,1,no,153,yes,no,0,198,3,346,1,0,no
50,1,1,no,2420,yes,no,0,102,6,235,13,0,no
28,1,1,no,7102,yes,no,0,156,3,325,9,0,no
38,1,1,no,511,yes,no,0,190,2,342,4,0,no
54,1,0,no,489,yes,yes,0,280,4,287,3,2,no
45,1,0,no,-79,yes,no,0,59,4,348,2,0,no
29,0,1,no,3331,yes,no,0,13,4,327,2,0,no
30,0,1,no,20,yes,no,0,404,6,340,1,0,no
35,1,1,no,1257,yes,no,0,93,3,329,7,0,no
34,0,2,no,6707,yes,no,0,16,3,154,4,2,no
51,1,0,no,2832,yes,no,0,122,4,238,12,2,no
37,0,1,no,2390,yes,no,0,20,2,335,12,0,no
48,2,1,no,4,yes,no,0,7,5,318,10,2,no
44,0,1,no,109,yes,no,0,101,4,328,3,0,no
34,1,1,no,790,yes,no,0,579,2,350,1,0,no
35,1,2,no,129,yes,no,0,231,3,151,5,2,no
34,1,2,no,577,yes,no,0,243,2,153,1,0,no
48,0,1,no,-874,yes,no,0,243,2,151,7,2,no
38,2,0,no,0,yes,no,0,355,3,151,3,0,no
41,1,1,no,1384,yes,no,0,106,4,340,4,1,no
29,1,1,no,457,yes,no,0,72,3,341,1,2,no
33,0,1,no,1590,yes,no,0,18,4,334,1,2,no
52,2,1,no,725,yes,no,0,57,3,325,1,2,no
37,2,1,no,1448,yes,no,0,196,2,283,2,0,no
37,1,1,no,-129,yes,no,0,123,4,328,1,2,no
34,1,1,no,1553,yes,no,0,6,6,328,8,0,no
27,0,0,no,497,yes,no,0,255,2,272,1,2,no
38,1,2,no,472,yes,no,0,178,5,326,3,0,no
32,1,1,no,419,yes,no,0,122,3,325,2,0,no
39,1,0,no,143,yes,no,0,6,2,348,1,2,no
38,0,2,no,8669,yes,no,1,5,3,150,6,0,no
29,1,1,no,123,no,yes,0,158,2,181,1,1,yes
39,0,1,no,720,yes,no,1,154,8,14,5,2,no
41,2,2,no,1757,no,no,0,314,1,239,13,0,yes
32,0,2,no,5514,no,no,0,319,1,182,1,1,yes
33,1,2,no,882,no,no,0,104,1,183,4,0,yes
45,2,0,no,429,yes,no,0,147,1,181,1,1,yes
53,1,2,no,3754,no,no,0,307,1,278,2,0,yes
52,1,1,no,0,no,no,0,91,2,275,1,0,no
31,0,2,no,676,yes,no,0,124,2,343,2,2,yes
37,1,2,no,0,yes,no,0,242,5,153,7,0,yes
32,0,1,no,314,no,yes,0,91,4,156,1,2,no
29,0,2,no,224,yes,no,0,65,2,81,3,0,yes
32,0,2,no,2974,yes,no,0,227,1,4,1,0,yes
31,0,2,no,1081,no,no,0,202,5,261,2,0,yes
35,1,1,no,149,yes,no,0,507,3,349,1,2,yes
29,1,1,no,7707,yes,no,0,961,2,334,2,0,yes
31,0,2,no,4319,yes,no,0,153,4,161,1,0,no
47,1,1,no,3940,yes,no,0,211,1,87,1,2,no
46,0,1,no,526,no,no,0,523,1,87,2,2,yes
29,1,2,no,1441,yes,no,0,185,1,85,2,1,no
38,1,1,no,1970,yes,no,0,701,1,176,1,1,yes
47,1,1,no,1167,yes,no,0,968,1,87,5,0,yes
52,1,2,no,193,no,no,0,381,1,269,1,0,yes
36,0,2,no,1291,no,no,0,195,1,86,1,1,yes
51,1,0,no,618,yes,yes,0,277,1,85,1,0,no
48,1,1,no,344,no,no,0,364,1,86,2,2,no
47,1,1,no,1230,yes,no,0,412,1,169,1,1,yes
36,1,1,no,96,no,no,0,208,1,87,1,1,yes
33,1,2,no,158,no,no,0,169,2,83,2,1,no
43,1,2,no,279,yes,no,0,155,1,164,1,0,no
23,0,1,no,0,no,no,0,297,1,83,6,1,yes
29,0,2,no,697,no,no,0,365,1,85,1,1,yes
49,1,1,no,3608,yes,no,0,252,1,168,1,1,yes
59,1,1,no,2308,no,no,0,815,1,87,1,2,yes
58,2,2,no,5701,no,no,0,354,1,87,1,1,yes
48,1,1,no,292,no,no,0,271,1,79,1,1,yes
48,1,1,no,11371,yes,no,0,249,1,86,3,0,no
54,2,1,no,1693,no,no,0,1277,1,87,2,2,yes
42,1,2,no,757,no,no,0,354,1,79,1,1,yes
36,1,2,no,-547,yes,no,0,267,1,259,2,0,no
42,1,0,no,201,yes,no,0,841,1,85,2,0,yes
44,2,2,no,1070,yes,no,0,381,1,160,2,2,yes
37,2,2,no,153,yes,no,0,221,1,70,2,2,no
35,1,1,no,-312,no,no,0,116,1,21,1,0,no
52,0,2,no,2290,no,no,0,195,2,268,2,2,no
30,0,2,no,398,no,no,0,554,1,6,2,1,yes
45,1,1,no,706,no,no,0,78,2,176,1,1,no
36,1,1,no,24,yes,no,0,58,1,163,1,0,no
46,1,1,no,0,no,no,0,200,1,259,2,2,yes
31,1,2,no,1331,no,no,0,297,1,86,3,1,yes
51,1,2,no,1347,yes,yes,0,116,1,79,2,1,no
35,0,2,no,1750,yes,no,0,687,1,9,3,1,yes
25,0,2,no,2305,no,no,0,193,1,86,1,0,no
35,1,2,no,193,yes,no,0,565,1,13,1,0,yes
39,1,1,no,0,yes,no,0,53,1,325,1,0,no
56,1,2,no,616,no,no,0,225,1,83,1,1,yes
58,1,2,no,1907,no,no,0,258,2,160,7,2,no
26,0,1,no,1327,no,no,0,104,1,31,4,0,no
57,1,2,no,478,no,no,0,70,1,84,1,0,no
55,2,2,no,5399,no,yes,0,124,1,28,3,0,no
35,0,2,no,994,no,no,0,400,1,87,2,0,yes
30,0,2,no,1185,yes,no,0,284,1,339,1,0,no
57,1,1,no,169,no,no,0,319,1,86,1,1,no
29,0,2,no,91,no,no,0,99,1,274,4,2,no
29,0,2,no,1669,no,no,0,196,1,86,1,1,no
46,1,1,no,4,no,no,0,268,1,261,5,2,yes
42,1,2,no,6060,yes,no,0,316,1,350,2,0,yes
32,0,2,no,696,no,yes,0,270,2,293,2,0,no
34,1,2,no,4859,no,no,0,113,1,37,1,2,no
33,1,2,no,55,no,no,0,526,2,87,3,0,yes
37,1,2,no,630,no,no,0,315,1,87,1,1,yes
53,1,2,no,1624,no,no,0,284,3,84,3,1,yes
26,0,1,no,255,no,no,0,457,1,80,1,1,yes
33,0,2,no,1431,no,no,0,94,1,85,2,0,no
32,0,2,no,796,no,yes,0,198,1,160,1,0,no
58,1,1,no,801,no,no,0,249,1,85,1,2,no
30,0,1,no,270,no,no,0,437,1,80,1,1,yes
25,0,1,no,483,no,yes,0,68,1,86,1,1,no
36,0,2,no,351,no,no,0,78,1,84,1,0,no
31,0,2,no,0,yes,no,0,97,2,87,2,2,no
31,0,1,no,1599,no,no,0,226,1,78,2,1,no
38,1,2,no,613,no,no,0,242,1,86,1,1,yes
31,0,2,no,2915,no,no,0,228,1,86,1,0,no
29,0,1,no,674,no,no,0,483,1,13,5,1,yes
37,1,2,no,57,no,no,0,96,2,84,1,1,no
47,0,2,no,86,no,no,0,387,3,87,1,1,yes
34,1,2,no,442,yes,no,0,69,1,164,2,2,no
47,1,1,no,0,yes,no,0,81,1,164,1,0,no
31,0,2,no,1815,no,no,1,107,1,80,1,1,no
34,0,2,no,1228,no,no,0,580,2,84,8,1,yes
31,0,2,no,620,no,no,0,214,1,87,1,0,no
54,2,1,no,2156,yes,no,0,258,1,86,5,1,yes
53,1,1,no,6112,no,no,0,211,1,86,1,1,no
25,0,1,no,2354,no,no,0,149,1,84,7,1,no
28,0,2,no,3054,no,no,0,384,1,80,6,2,yes
46,1,2,no,699,no,no,0,970,1,87,1,0,yes
27,0,0,no,3342,yes,no,0,761,2,330,4,0,no
35,1,2,no,495,no,no,0,266,1,87,1,0,yes
47,1,0,no,2749,yes,no,0,774,2,164,1,0,yes
34,1,2,no,0,yes,no,0,300,1,86,1,1,yes
54,1,2,no,1014,no,yes,0,240,1,162,2,0,yes
58,1,1,no,919,yes,yes,0,329,2,346,2,0,no
49,1,1,no,298,yes,no,0,264,2,86,3,0,no
47,1,1,no,2173,yes,no,0,189,3,344,5,0,no
25,0,1,no,1105,yes,no,0,195,1,13,1,0,no
59,1,0,no,182,no,no,0,92,1,86,1,0,no
36,1,2,no,2957,yes,yes,0,193,2,265,3,1,no
39,1,2,no,0,no,no,0,342,3,22,3,2,yes
45,1,1,no,89,yes,no,0,73,2,350,2,0,no
33,0,2,no,700,no,no,0,169,1,80,2,1,yes
58,1,2,no,4152,yes,no,0,750,2,164,4,2,yes
54,1,1,no,0,no,no,1,766,3,84,3,1,yes
31,0,2,no,354,no,no,0,502,1,9,2,1,yes
32,0,2,no,1246,yes,no,0,509,1,85,2,1,yes
34,1,2,no,3047,no,no,0,317,1,160,5,2,yes
27,1,2,no,73,no,no,0,374,1,79,1,1,no
29,0,1,no,734,yes,yes,0,259,1,296,1,2,yes
30,0,2,no,305,no,no,0,633,1,85,2,1,yes
37,0,2,no,6101,no,no,0,60,5,87,1,1,no
60,1,0,no,1723,no,no,0,160,4,83,3,0,no
40,1,2,no,7780,no,no,1,364,1,355,1,2,no
40,0,2,no,1646,yes,no,0,392,2,91,3,1,yes
28,0,0,no,236,no,no,0,193,1,87,3,0,yes
33,0,2,no,5437,no,no,0,267,1,91,1,0,yes
31,0,1,no,125,no,no,0,200,1,91,1,0,no
34,0,2,no,992,yes,no,0,301,1,88,2,1,no
33,0,2,no,417,yes,no,0,170,2,87,1,0,no
41,1,1,no,5060,no,no,0,963,1,83,3,1,yes
38,2,1,no,902,yes,no,0,301,3,90,1,1,yes
47,1,1,no,335,no,no,0,417,1,76,1,1,yes
60,2,1,no,4519,no,no,0,136,1,91,1,0,no
49,1,2,no,1,no,no,1,1076,3,175,1,1,yes
33,0,2,no,1636,yes,no,0,592,1,66,1,1,yes
40,1,0,no,-388,yes,no,0,195,3,340,1,0,no
28,0,2,no,1984,yes,no,0,32,2,14,1,0,no
31,0,2,no,630,no,no,0,95,2,91,2,0,no
44,0,1,no,0,yes,no,0,64,2,19,1,0,no
52,1,1,no,94,no,no,0,223,9,4,1,1,no
22,0,2,no,897,yes,no,0,98,4,89,4,1,no
60,1,1,no,316,no,no,0,545,2,263,4,0,yes
39,1,1,no,8876,no,no,0,106,1,91,2,0,no
35,1,1,no,977,yes,no,0,52,4,91,1,2,no
33,0,1,no,489,yes,no,0,297,4,334,1,2,yes
57,0,1,no,738,no,no,0,490,3,168,1,0,no
32,0,2,no,1138,no,no,0,214,3,83,3,1,yes
48,1,1,no,863,yes,no,1,412,5,350,2,1,yes
48,2,2,no,428,yes,no,0,347,2,167,2,0,no
35,0,1,no,5731,yes,no,0,164,2,167,4,2,no
31,0,2,no,6495,no,no,0,383,2,35,3,0,no
29,1,2,no,451,no,no,0,54,1,96,1,0,no
26,0,2,no,4683,yes,no,0,334,2,180,1,0,no
50,1,2,no,346,no,no,0,76,2,87,1,1,no
41,1,2,no,298,no,no,0,63,3,272,1,2,no
31,1,1,no,2083,yes,no,0,190,3,355,2,2,no
33,1,1,no,-208,yes,yes,0,306,3,360,1,0,no
41,1,1,no,72,yes,no,0,130,3,312,3,0,no
36,1,1,no,188,yes,yes,0,1046,3,333,2,1,yes
33,2,1,no,661,yes,no,0,90,4,167,3,0,no
40,0,1,no,356,yes,no,0,225,2,339,2,0,no
35,1,2,no,520,yes,no,0,458,3,17,5,0,yes
33,1,0,no,5151,yes,yes,0,124,3,165,5,0,no
31,1,2,no,0,yes,no,0,108,2,167,1,0,no
33,1,2,no,415,no,no,0,75,5,167,1,2,no
35,1,2,no,93,no,no,0,198,2,88,1,2,no
30,1,2,no,2666,no,no,0,781,3,89,1,1,yes
32,1,2,no,141,yes,no,0,78,3,89,9,1,no
45,1,1,no,280,yes,no,0,562,3,168,2,2,no
34,0,2,no,308,yes,no,0,79,4,269,4,0,no
31,0,2,no,775,yes,no,0,99,2,14,3,0,no
39,0,2,no,1515,yes,no,0,815,6,167,6,0,yes
24,0,1,no,99,no,no,0,65,3,89,3,0,no
36,0,1,no,115,no,no,0,134,3,91,1,0,no
32,1,0,yes,-148,yes,no,0,326,3,357,15,2,no
34,1,2,no,1076,yes,no,0,1121,3,88,10,1,no
26,1,0,no,104,yes,no,0,230,6,360,2,2,no
39,0,2,no,2454,yes,no,0,716,3,263,2,0,yes
43,1,1,no,4056,no,no,0,13,6,89,2,0,no
29,0,1,no,369,yes,no,0,174,5,346,3,0,no
31,0,2,no,12857,yes,no,1,483,4,87,2,1,yes
46,0,2,no,334,yes,no,1,36,6,90,2,2,no
36,1,2,no,953,yes,yes,1,354,2,335,3,2,no
53,2,2,no,2152,no,no,0,520,2,80,3,1,no
34,1,1,no,315,no,no,0,76,4,89,3,1,no
39,1,2,no,11766,yes,no,0,15,4,166,1,0,no
35,1,1,no,2971,no,no,0,429,4,164,2,0,yes
31,0,1,no,690,no,no,0,10,4,87,12,0,no
32,0,2,no,2360,no,no,0,11,4,90,7,1,no
36,0,1,no,1227,yes,yes,0,775,5,341,3,0,yes
41,1,1,no,1956,no,no,0,114,6,168,11,2,no
25,1,2,no,4923,yes,yes,0,78,4,74,14,0,no
41,2,1,no,4047,yes,no,0,14,5,75,1,1,no
47,1,1,no,668,yes,no,0,230,6,354,2,1,no
33,1,2,no,17946,yes,no,0,15,4,87,6,0,no
59,2,1,no,514,no,no,0,673,6,90,1,1,yes
60,1,2,no,5041,no,no,0,8,7,181,1,1,no
28,1,1,no,61,yes,no,0,226,2,319,1,1,yes
35,0,2,no,62,yes,no,0,214,4,15,3,1,no
55,1,1,no,233,yes,no,0,813,2,351,3,0,no
30,2,1,no,1320,yes,yes,0,122,3,362,1,0,no
37,0,2,no,808,no,no,0,29,4,349,1,0,no
28,1,1,no,431,yes,no,0,29,6,358,3,2,no
33,0,2,no,1373,yes,no,0,17,5,349,2,0,no
35,0,1,yes,-947,yes,no,0,148,4,362,3,0,no
40,1,1,no,195,yes,no,0,99,5,333,5,2,no
29,1,0,no,6,yes,no,0,39,5,349,2,2,no
46,1,2,no,-582,yes,no,0,245,4,354,9,2,no
33,1,1,no,931,yes,no,0,272,2,336,1,0,no
34,0,2,no,26575,no,no,0,245,6,168,1,0,no
33,0,1,no,346,yes,no,0,24,7,354,2,2,no
47,0,1,no,-246,yes,no,0,145,1,365,2,0,no
34,1,1,no,2,yes,yes,0,184,1,167,6,0,no
45,1,0,no,4758,yes,no,0,632,5,287,6,1,no
29,0,2,no,1514,yes,no,1,363,1,333,7,2,no
28,1,1,no,0,yes,no,0,334,1,355,6,0,no
45,1,1,no,640,yes,no,0,214,1,1,1,1,no
27,0,1,no,-72,yes,no,0,276,1,309,9,0,no
31,0,2,no,170,yes,yes,0,168,1,265,2,0,no
41,2,1,no,5766,yes,yes,0,243,1,169,3,0,no
30,0,2,no,0,yes,no,0,57,1,301,1,0,no
36,1,1,no,80,yes,yes,0,234,1,165,4,0,no
40,1,2,no,710,yes,no,0,266,1,298,2,0,no
30,0,1,no,80,yes,yes,0,145,1,337,4,0,no
33,1,2,no,0,yes,no,0,301,1,365,1,0,no
53,1,2,no,431,yes,no,0,55,1,328,1,0,no
32,0,1,no,12,yes,no,0,242,1,365,2,0,no
55,2,2,no,2625,yes,no,0,286,1,252,3,0,no
42,1,2,no,1272,yes,no,0,117,1,169,1,0,no
35,0,1,no,188,yes,no,0,863,1,78,8,1,yes
52,1,0,no,576,yes,no,0,139,1,286,1,0,no
43,1,1,no,130,no,no,0,156,1,337,3,0,no
36,0,1,no,767,yes,no,0,62,1,355,2,2,no
35,0,2,no,1,yes,no,0,80,1,285,1,0,no
35,1,0,no,147,yes,no,0,358,1,337,3,0,no
29,0,1,no,0,yes,no,0,187,1,365,1,2,no
30,0,2,no,0,yes,no,0,381,1,342,7,0,no
26,1,2,no,784,yes,yes,0,247,2,358,2,0,no
25,0,2,no,1141,yes,no,0,718,1,347,1,0,no
37,2,1,no,726,yes,no,0,136,2,362,2,2,no
30,0,1,no,572,yes,no,0,237,1,319,4,2,no
35,1,1,no,2311,yes,no,0,659,1,167,1,0,no
30,1,1,no,182,yes,yes,0,143,1,364,1,0,no
37,1,0,no,0,yes,no,0,108,1,349,2,0,no
41,1,2,no,121,yes,no,0,456,1,287,1,0,no
38,1,1,no,54,yes,yes,0,236,1,287,2,0,no
23,0,1,no,-503,yes,no,0,92,1,342,4,2,no
33,1,2,no,210,yes,no,0,84,1,167,1,0,no
31,0,1,no,187,yes,no,0,241,1,347,1,0,no
38,0,1,no,2032,yes,no,0,87,4,349,2,0,no
57,1,1,no,0,yes,no,0,127,1,363,4,0,no
34,2,2,no,1,yes,no,0,106,1,362,3,2,no
40,0,2,no,47,yes,no,0,159,1,365,1,0,no
48,2,1,no,-513,yes,no,0,54,4,362,1,2,no
28,1,1,no,0,yes,no,0,335,2,281,8,0,no
27,0,2,no,75,yes,yes,0,308,1,351,1,0,no
39,1,1,no,1372,yes,yes,0,206,1,355,1,0,no
31,0,1,no,196,yes,no,0,568,1,341,7,0,yes
42,1,2,no,3718,yes,no,0,42,1,272,2,0,no
33,0,2,no,12686,yes,no,0,470,2,166,2,0,no
47,1,1,no,232,yes,no,0,166,2,285,1,0,no
39,0,1,no,782,yes,no,0,542,4,47,11,2,no
33,1,1,no,255,yes,yes,0,237,4,165,4,0,no
40,1,1,no,0,yes,no,0,184,1,334,2,0,no
32,0,1,no,98,yes,no,0,360,1,365,2,0,no
41,1,1,no,992,yes,yes,0,335,1,295,3,0,no
32,2,2,no,75,no,no,0,104,3,256,9,0,no
44,1,1,no,0,no,no,0,398,2,165,4,0,no
37,0,1,no,686,yes,no,0,253,3,280,2,0,no
37,1,2,no,3043,yes,no,0,249,1,300,1,0,no
33,1,0,no,415,yes,no,0,316,1,337,4,1,no
54,1,1,no,-258,yes,no,0,65,3,342,1,2,no
35,0,1,no,1239,yes,no,0,60,2,347,1,0,no
53,2,1,no,0,yes,no,0,246,1,344,1,0,no
56,1,1,no,170,yes,no,0,200,2,294,4,2,no
43,1,1,no,-755,yes,yes,0,162,1,337,1,0,no
54,1,1,no,0,yes,no,0,387,2,287,1,0,no
47,1,1,no,57,no,no,0,253,1,342,1,1,no
35,1,2,no,0,no,no,0,74,1,168,4,0,no
35,1,2,no,76,no,no,0,283,1,362,9,0,no
53,1,0,no,171,yes,yes,0,343,4,167,6,2,no
51,0,1,no,-463,yes,no,0,496,1,343,3,0,no
47,1,1,no,769,yes,no,0,183,1,265,2,0,no
39,0,1,no,290,yes,no,0,128,1,336,1,2,no
